outcome,horizon,tree_family,feature,feature_family,mean_absolute_shap_log1p_target,mean_signed_shap_log1p_target,n_explained,within_task_rank
death,3,extra_trees,gbd_death_fraction__log_slope5,GBD attributable fraction history,5.993046586e-05,2.368816168e-05,505,167
death,3,extra_trees,sdi__delta5,sociodemographic index history,5.907545214e-05,-4.397963398e-06,505,168
death,3,extra_trees,sdi__delta1,sociodemographic index history,5.84181951e-05,4.025392132e-06,505,169
death,3,extra_trees,gbd_daly_fraction__log_growth3,GBD attributable fraction history,5.687646163e-05,2.731413692e-05,505,170
death,3,extra_trees,gbd_death_fraction__log_growth3,GBD attributable fraction history,5.462882303e-05,1.151120936e-05,505,171
death,3,extra_trees,overall_death_rate__cv5,overall liver-cancer burden history,5.254019374e-05,8.938766914e-07,505,172
death,3,extra_trees,sdi__std5,sociodemographic index history,4.9921089e-05,6.435603959e-06,505,173
death,3,extra_trees,gbd_death_fraction__cv3,GBD attributable fraction history,4.730216171e-05,8.144427434e-06,505,174
death,3,extra_trees,sdi__log_growth1,sociodemographic index history,4.26708113e-05,2.663506839e-06,505,175
death,3,extra_trees,gbd_daly_fraction__cv3,GBD attributable fraction history,3.873732903e-05,8.9601284e-06,505,176
death,3,extra_trees,gbd_death_fraction__log_growth1,GBD attributable fraction history,3.825973343e-05,1.005529847e-05,505,177
death,3,extra_trees,gbd_daly_fraction__log_growth1,GBD attributable fraction history,3.733217368e-05,1.060343073e-05,505,178
death,3,extra_trees,sdi__current_rel_ui_width,sociodemographic index history,0,0,505,179
death,5,extra_trees,bmi_death_rate__current,BMI-attributable burden history,0.03050828461,0.01034301705,505,1
death,5,extra_trees,bmi_death_rate__mean3,BMI-attributable burden history,0.02639809966,0.008710689208,505,2
death,5,extra_trees,bmi_death_rate__lag1,BMI-attributable burden history,0.02353060148,0.007750689681,505,3
death,5,extra_trees,bmi_daly_rate__current,BMI-attributable burden history,0.02075593694,0.006563980607,505,4
death,5,extra_trees,bmi_death_rate__mean5,BMI-attributable burden history,0.02063620958,0.006537342074,505,5
death,5,extra_trees,bmi_daly_rate__mean3,BMI-attributable burden history,0.01875610641,0.005797612884,505,6
death,5,extra_trees,bmi_death_rate__lag3,BMI-attributable burden history,0.01775434389,0.005623388508,505,7
death,5,extra_trees,bmi_daly_rate__lag1,BMI-attributable burden history,0.01542848521,0.004934126991,505,8
death,5,extra_trees,bmi_daly_rate__mean5,BMI-attributable burden history,0.0143493271,0.004440438239,505,9
death,5,extra_trees,bmi_death_rate__mean10,BMI-attributable burden history,0.01170041324,0.003517443648,505,10
death,5,extra_trees,bmi_death_rate__lag5,BMI-attributable burden history,0.01053016047,0.003177645859,505,11
death,5,extra_trees,bmi_daly_rate__lag5,BMI-attributable burden history,0.01035828448,0.002562430952,505,12
death,5,extra_trees,bmi_daly_rate__mean10,BMI-attributable burden history,0.009694396846,0.003114873131,505,13
death,5,extra_trees,bmi_daly_rate__lag3,BMI-attributable burden history,0.008615959671,0.002572779292,505,14
death,5,extra_trees,bmi_death_rate__lag10,BMI-attributable burden history,0.003409285701,0.0004731111776,505,15
death,5,extra_trees,bmi_daly_rate__lag10,BMI-attributable burden history,0.003280703101,0.0005528316955,505,16
death,5,extra_trees,bmi_daly_rate__std10,BMI-attributable burden history,0.0009196058141,0.0002628025739,505,17
death,5,extra_trees,bmi_death_rate__delta5,BMI-attributable burden history,0.0007406759217,4.068254995e-05,505,18
death,5,extra_trees,bmi_death_rate__delta10,BMI-attributable burden history,0.0006162595236,0.0001195874578,505,19
death,5,extra_trees,bmi_daly_rate__delta5,BMI-attributable burden history,0.0005696270262,4.560753455e-05,505,20
death,5,extra_trees,bmi_death_rate__delta1,BMI-attributable burden history,0.0005298905419,3.724609617e-05,505,21
death,5,extra_trees,bmi_death_rate__delta3,BMI-attributable burden history,0.0005019356382,6.111718394e-05,505,22
death,5,extra_trees,gbd_daly_fraction__mean10,GBD attributable fraction history,0.0004945613903,0.0001816233007,505,23
death,5,extra_trees,bmi_daly_rate__delta1,BMI-attributable burden history,0.000443421576,1.251519507e-05,505,24
death,5,extra_trees,bmi_daly_rate__log_growth5,BMI-attributable burden history,0.0004309907405,8.810123194e-05,505,25
death,5,extra_trees,bmi_daly_rate__log_growth1,BMI-attributable burden history,0.0004292202238,7.08946881e-05,505,26
death,5,extra_trees,bmi_daly_rate__delta3,BMI-attributable burden history,0.0004273357491,4.151078903e-05,505,27
death,5,extra_trees,overall_death_rate__log_growth5,overall liver-cancer burden history,0.000414578575,-1.434557946e-05,505,28
death,5,extra_trees,bmi_death_rate__log_growth5,BMI-attributable burden history,0.0004104523658,3.846922554e-05,505,29
death,5,extra_trees,gbd_daly_fraction__lag3,GBD attributable fraction history,0.0004093136064,0.0001764587691,505,30
death,5,extra_trees,bmi_death_rate__std10,BMI-attributable burden history,0.000392873733,9.360856422e-05,505,31
death,5,extra_trees,bmi_daly_rate__log_growth10,BMI-attributable burden history,0.0003819385115,3.787164167e-05,505,32
death,5,extra_trees,bmi_daly_rate__delta10,BMI-attributable burden history,0.0003797467855,2.691255345e-05,505,33
death,5,extra_trees,overall_daly_rate__log_growth5,overall liver-cancer burden history,0.0003705615433,7.031080481e-06,505,34
death,5,extra_trees,gbd_daly_fraction__mean3,GBD attributable fraction history,0.0003654904022,0.0001031905897,505,35
death,5,extra_trees,gbd_death_fraction__delta10,GBD attributable fraction history,0.0003651047094,2.284010812e-05,505,36
death,5,extra_trees,gbd_daly_fraction__current,GBD attributable fraction history,0.0003596997729,0.0001326855994,505,37
death,5,extra_trees,bmi_death_rate__log_growth1,BMI-attributable burden history,0.0003587537137,7.28886722e-05,505,38
death,5,extra_trees,gbd_daly_fraction__current_rel_ui_width,GBD attributable fraction history,0.0003576317771,0.0001743041149,505,39
death,5,extra_trees,bmi_death_rate__log_growth3,BMI-attributable burden history,0.000357631557,3.590772589e-05,505,40
death,5,extra_trees,gbd_daly_fraction__lag1,GBD attributable fraction history,0.0003409654398,0.0001278643436,505,41
death,5,extra_trees,bmi_daly_rate__log_growth3,BMI-attributable burden history,0.000326828114,6.463139669e-05,505,42
death,5,extra_trees,bmi_daly_rate__log_slope5,BMI-attributable burden history,0.0003159893515,4.669056547e-05,505,43
death,5,extra_trees,gbd_daly_fraction__mean5,GBD attributable fraction history,0.0003127088641,0.000117107524,505,44
death,5,extra_trees,bmi_death_rate__log_growth10,BMI-attributable burden history,0.0003079457512,4.296494737e-05,505,45
death,5,extra_trees,gbd_death_fraction__std10,GBD attributable fraction history,0.0003061380445,-8.218119187e-06,505,46
death,5,extra_trees,overall_daly_rate__log_growth10,overall liver-cancer burden history,0.0002970268541,6.448323296e-05,505,47
death,5,extra_trees,gbd_daly_fraction__lag10,GBD attributable fraction history,0.0002952599971,0.0001124228506,505,48
death,5,extra_trees,overall_death_rate__delta1,overall liver-cancer burden history,0.0002936183687,7.493702909e-05,505,49
death,5,extra_trees,gbd_death_fraction__delta5,GBD attributable fraction history,0.0002839088332,4.792350632e-05,505,50
death,5,extra_trees,overall_daly_rate__log_growth1,overall liver-cancer burden history,0.0002826255904,8.146143278e-05,505,51
death,5,extra_trees,gbd_death_fraction__current,GBD attributable fraction history,0.0002815590533,0.0001212381836,505,52
death,5,extra_trees,overall_death_rate__log_growth1,overall liver-cancer burden history,0.0002776758691,3.265427286e-05,505,53
death,5,extra_trees,overall_death_rate__log_growth3,overall liver-cancer burden history,0.0002764296104,-1.367330951e-05,505,54
death,5,extra_trees,overall_death_rate__log_growth10,overall liver-cancer burden history,0.0002755116607,4.868336178e-05,505,55
death,5,extra_trees,gbd_daly_fraction__delta10,GBD attributable fraction history,0.0002692284047,5.977672598e-06,505,56
death,5,extra_trees,gbd_death_fraction__mean5,GBD attributable fraction history,0.0002657383769,0.0001036495906,505,57
death,5,extra_trees,overall_death_rate__delta5,overall liver-cancer burden history,0.0002611400933,8.799946538e-06,505,58
death,5,extra_trees,bmi_death_rate__log_slope5,BMI-attributable burden history,0.0002569589884,4.641226062e-05,505,59
death,5,extra_trees,gbd_death_fraction__mean3,GBD attributable fraction history,0.0002565316504,9.233274281e-05,505,60
death,5,extra_trees,gbd_daly_fraction__lag5,GBD attributable fraction history,0.0002560669238,9.122708815e-05,505,61
death,5,extra_trees,overall_death_rate__mean5,overall liver-cancer burden history,0.000255310758,-0.0001758987782,505,62
death,5,extra_trees,gbd_death_fraction__current_rel_ui_width,GBD attributable fraction history,0.0002549680695,0.000135166258,505,63
death,5,extra_trees,bmi_daly_rate__log_slope10,BMI-attributable burden history,0.0002525698817,4.54929827e-05,505,64
death,5,extra_trees,overall_daly_rate__cv10,overall liver-cancer burden history,0.0002506988568,1.445621795e-05,505,65
death,5,extra_trees,overall_daly_rate__delta1,overall liver-cancer burden history,0.0002505993621,8.157772227e-05,505,66
death,5,extra_trees,overall_daly_rate__log_growth3,overall liver-cancer burden history,0.0002499577708,4.418593217e-05,505,67
death,5,extra_trees,sdi__lag1,sociodemographic index history,0.000243452503,1.050367539e-05,505,68
death,5,extra_trees,derived__current_death_rate_gap,derived definition/gap features,0.0002426563855,-0.0001489728749,505,69
death,5,extra_trees,overall_death_rate__current,overall liver-cancer burden history,0.0002387893916,-0.0001122610851,505,70
death,5,extra_trees,gbd_death_fraction__lag1,GBD attributable fraction history,0.0002378699235,0.0001034174784,505,71
death,5,extra_trees,overall_death_rate__log_slope5,overall liver-cancer burden history,0.0002370703303,3.073426891e-06,505,72
death,5,extra_trees,bmi_death_rate__log_slope10,BMI-attributable burden history,0.0002360876508,3.346768884e-05,505,73
death,5,extra_trees,overall_daly_rate__std10,overall liver-cancer burden history,0.0002355466483,0.000177855821,505,74
death,5,extra_trees,overall_daly_rate__delta3,overall liver-cancer burden history,0.0002350728655,5.006082835e-05,505,75
death,5,extra_trees,gbd_daly_fraction__delta5,GBD attributable fraction history,0.000233878956,7.403970227e-05,505,76
death,5,extra_trees,overall_daly_rate__log_slope10,overall liver-cancer burden history,0.0002338070688,5.959189574e-05,505,77
death,5,extra_trees,sdi__lag5,sociodemographic index history,0.0002322604959,5.120898815e-05,505,78
death,5,extra_trees,gbd_death_fraction__lag3,GBD attributable fraction history,0.0002295315664,8.144419615e-05,505,79
death,5,extra_trees,overall_daly_rate__log_slope5,overall liver-cancer burden history,0.0002277392262,-1.053633979e-05,505,80
death,5,extra_trees,overall_death_rate__delta3,overall liver-cancer burden history,0.0002275805408,3.284811754e-05,505,81
death,5,extra_trees,sdi__current,sociodemographic index history,0.0002264910656,1.340344353e-05,505,82
death,5,extra_trees,gbd_death_fraction__std5,GBD attributable fraction history,0.0002244552968,3.333147354e-05,505,83
death,5,extra_trees,bmi_death_rate__std5,BMI-attributable burden history,0.0002232622025,9.029173102e-06,505,84
death,5,extra_trees,sdi__cv5,sociodemographic index history,0.0002232377564,2.518414985e-06,505,85
death,5,extra_trees,gbd_death_fraction__lag5,GBD attributable fraction history,0.0002230896797,4.861424407e-05,505,86
death,5,extra_trees,gbd_daly_fraction__std10,GBD attributable fraction history,0.0002222832983,-1.486274718e-05,505,87
death,5,extra_trees,overall_daly_rate__delta5,overall liver-cancer burden history,0.0002216741466,4.921263512e-05,505,88
death,5,extra_trees,sdi__mean3,sociodemographic index history,0.0002202839132,2.067427401e-06,505,89
death,5,extra_trees,sdi__mean5,sociodemographic index history,0.0002176054641,4.015821339e-05,505,90
death,5,extra_trees,overall_death_rate__current_rel_ui_width,overall liver-cancer burden history,0.0002152902449,2.002140146e-05,505,91
death,5,extra_trees,overall_daly_rate__current_rel_ui_width,overall liver-cancer burden history,0.0002129963068,-1.755071995e-06,505,92
death,5,extra_trees,overall_death_rate__std10,overall liver-cancer burden history,0.0002038978215,0.0001398519382,505,93
death,5,extra_trees,overall_death_rate__log_slope10,overall liver-cancer burden history,0.0002037149971,1.367095772e-05,505,94
death,5,extra_trees,gbd_death_fraction__mean10,GBD attributable fraction history,0.0001964365034,8.107205434e-05,505,95
death,5,extra_trees,derived__daly_fraction_definition_gap_pp,derived definition/gap features,0.0001907610897,9.913900498e-05,505,96
death,5,extra_trees,overall_death_rate__mean3,overall liver-cancer burden history,0.0001902290544,-9.862408125e-05,505,97
death,5,extra_trees,derived__death_fraction_definition_gap_pp,derived definition/gap features,0.0001883355305,7.733106395e-05,505,98
death,5,extra_trees,gbd_death_fraction__lag10,GBD attributable fraction history,0.0001857843856,5.141878931e-05,505,99
death,5,extra_trees,sdi__mean10,sociodemographic index history,0.0001850373341,3.313345551e-05,505,100
death,5,extra_trees,sdi__std10,sociodemographic index history,0.0001848610727,1.703079347e-05,505,101
death,5,extra_trees,overall_death_rate__delta10,overall liver-cancer burden history,0.000178568178,8.631684553e-06,505,102
death,5,extra_trees,gbd_death_fraction__delta3,GBD attributable fraction history,0.0001762942324,3.834861286e-05,505,103
death,5,extra_trees,overall_death_rate__lag5,overall liver-cancer burden history,0.0001754695464,-0.0001163460884,505,104
death,5,extra_trees,overall_daly_rate__delta10,overall liver-cancer burden history,0.0001742492091,6.673908555e-05,505,105
death,5,extra_trees,sdi__lag10,sociodemographic index history,0.00016847559,5.504963984e-05,505,106
death,5,extra_trees,sdi__lag3,sociodemographic index history,0.0001680474341,1.095560447e-05,505,107
death,5,extra_trees,gbd_death_fraction__log_growth10,GBD attributable fraction history,0.0001660168037,-1.47503222e-06,505,108
death,5,extra_trees,overall_daly_rate__current,overall liver-cancer burden history,0.0001626871012,-8.570668821e-05,505,109
death,5,extra_trees,sdi__cv10,sociodemographic index history,0.0001618500362,-1.598033547e-06,505,110
death,5,extra_trees,sdi__cv3,sociodemographic index history,0.0001602347095,-1.08990208e-05,505,111
death,5,extra_trees,overall_daly_rate__lag1,overall liver-cancer burden history,0.0001596302586,-9.971379256e-05,505,112
death,5,extra_trees,gbd_daly_fraction__log_growth10,GBD attributable fraction history,0.0001572122528,7.556865257e-06,505,113
death,5,extra_trees,gbd_death_fraction__std3,GBD attributable fraction history,0.0001554770988,3.110649852e-05,505,114
death,5,extra_trees,overall_daly_rate__lag5,overall liver-cancer burden history,0.0001494136066,-9.534495951e-05,505,115
death,5,extra_trees,bmi_death_rate__std3,BMI-attributable burden history,0.0001471552996,1.117247929e-05,505,116
death,5,extra_trees,bmi_death_rate__cv10,BMI-attributable burden history,0.0001462162809,-2.986194345e-05,505,117
death,5,extra_trees,sdi__delta10,sociodemographic index history,0.0001451423463,2.483934057e-05,505,118
death,5,extra_trees,gbd_death_fraction__log_slope10,GBD attributable fraction history,0.0001445757737,1.05100198e-05,505,119
death,5,extra_trees,overall_death_rate__lag3,overall liver-cancer burden history,0.0001440799308,-7.883179993e-05,505,120
death,5,extra_trees,sdi__log_slope5,sociodemographic index history,0.0001434109432,-7.508617048e-06,505,121
death,5,extra_trees,overall_daly_rate__mean10,overall liver-cancer burden history,0.000140550311,-6.111056648e-05,505,122
death,5,extra_trees,sdi__log_growth5,sociodemographic index history,0.000138691329,9.285095803e-06,505,123
death,5,extra_trees,sdi__std5,sociodemographic index history,0.0001356164232,-1.198910351e-06,505,124
death,5,extra_trees,derived__current_daly_rate_gap,derived definition/gap features,0.0001352877292,-7.34188884e-05,505,125
death,5,extra_trees,gbd_daly_fraction__cv10,GBD attributable fraction history,0.0001342569338,3.008124936e-05,505,126
death,5,extra_trees,overall_death_rate__lag1,overall liver-cancer burden history,0.0001341168553,-4.880394654e-05,505,127
death,5,extra_trees,sdi__log_slope10,sociodemographic index history,0.0001318311682,-6.665698459e-06,505,128
death,5,extra_trees,overall_death_rate__cv10,overall liver-cancer burden history,0.0001316510806,-3.179982464e-06,505,129
death,5,extra_trees,gbd_death_fraction__cv10,GBD attributable fraction history,0.0001312144873,9.098974916e-06,505,130
death,5,extra_trees,overall_death_rate__lag10,overall liver-cancer burden history,0.0001304397697,-7.17086301e-05,505,131
death,5,extra_trees,gbd_daly_fraction__std5,GBD attributable fraction history,0.0001300817379,2.754520451e-05,505,132
death,5,extra_trees,gbd_daly_fraction__log_growth5,GBD attributable fraction history,0.0001297090115,4.450486846e-05,505,133
death,5,extra_trees,overall_death_rate__std3,overall liver-cancer burden history,0.0001287570358,6.813175548e-05,505,134
death,5,extra_trees,sdi__log_growth10,sociodemographic index history,0.0001264467532,5.784559329e-07,505,135
death,5,extra_trees,gbd_daly_fraction__delta1,GBD attributable fraction history,0.0001248104985,4.107240915e-05,505,136
death,5,extra_trees,bmi_daly_rate__current_rel_ui_width,BMI-attributable burden history,0.0001232941354,-7.68332335e-06,505,137
death,5,extra_trees,bmi_death_rate__current_rel_ui_width,BMI-attributable burden history,0.000122640966,-1.199268855e-05,505,138
death,5,extra_trees,gbd_daly_fraction__delta3,GBD attributable fraction history,0.0001223075677,2.919495148e-05,505,139
death,5,extra_trees,gbd_death_fraction__log_growth5,GBD attributable fraction history,0.0001215195559,2.111315461e-05,505,140
death,5,extra_trees,gbd_death_fraction__delta1,GBD attributable fraction history,0.000120501817,2.216608072e-05,505,141
death,5,extra_trees,sdi__log_growth3,sociodemographic index history,0.0001194817825,-1.080469387e-05,505,142
death,5,extra_trees,overall_death_rate__mean10,overall liver-cancer burden history,0.0001179051731,-6.26391047e-05,505,143
death,5,extra_trees,bmi_daly_rate__std5,BMI-attributable burden history,0.0001175030184,4.497414618e-06,505,144
death,5,extra_trees,overall_daly_rate__mean3,overall liver-cancer burden history,0.0001166666859,-6.423898954e-05,505,145
death,5,extra_trees,bmi_daly_rate__cv10,BMI-attributable burden history,0.000115739006,-1.16408761e-05,505,146
death,5,extra_trees,overall_death_rate__std5,overall liver-cancer burden history,0.0001155240991,5.817734457e-05,505,147
death,5,extra_trees,gbd_death_fraction__log_slope5,GBD attributable fraction history,0.0001154379773,3.218064466e-05,505,148
death,5,extra_trees,gbd_daly_fraction__log_slope5,GBD attributable fraction history,0.0001150092914,5.720935201e-05,505,149
death,5,extra_trees,overall_daly_rate__std3,overall liver-cancer burden history,0.000114563443,6.030252171e-05,505,150
death,5,extra_trees,gbd_daly_fraction__log_slope10,GBD attributable fraction history,0.0001126083964,6.749633901e-06,505,151
death,5,extra_trees,overall_daly_rate__std5,overall liver-cancer burden history,0.000109639125,5.47676872e-05,505,152
death,5,extra_trees,bmi_death_rate__cv3,BMI-attributable burden history,0.0001089716845,-4.240508443e-06,505,153
death,5,extra_trees,overall_daly_rate__lag3,overall liver-cancer burden history,0.000105169245,-5.522058641e-05,505,154
death,5,extra_trees,sdi__delta5,sociodemographic index history,0.0001043612724,-8.726386535e-06,505,155
death,5,extra_trees,bmi_daly_rate__std3,BMI-attributable burden history,0.0001039843442,-5.379990791e-06,505,156
death,5,extra_trees,overall_daly_rate__cv3,overall liver-cancer burden history,0.0001030771886,3.69310049e-05,505,157
death,5,extra_trees,gbd_death_fraction__cv5,GBD attributable fraction history,0.0001026243012,3.80408643e-05,505,158
death,5,extra_trees,gbd_daly_fraction__std3,GBD attributable fraction history,9.595044918e-05,1.819075079e-05,505,159
death,5,extra_trees,gbd_daly_fraction__log_growth3,GBD attributable fraction history,9.497655791e-05,4.500400992e-05,505,160
death,5,extra_trees,overall_death_rate__cv3,overall liver-cancer burden history,8.935170493e-05,1.987588262e-05,505,161
death,5,extra_trees,sdi__std3,sociodemographic index history,8.880709407e-05,6.357394563e-06,505,162
death,5,extra_trees,bmi_death_rate__cv5,BMI-attributable burden history,8.758341045e-05,-2.287010374e-05,505,163
death,5,extra_trees,sdi__log_growth1,sociodemographic index history,8.291463126e-05,2.893921036e-06,505,164
death,5,extra_trees,sdi__delta1,sociodemographic index history,8.256247952e-05,-8.56322935e-06,505,165
death,5,extra_trees,overall_daly_rate__lag10,overall liver-cancer burden history,8.242507833e-05,-1.22649876e-05,505,166
death,5,extra_trees,overall_daly_rate__mean5,overall liver-cancer burden history,8.07174076e-05,-3.623808122e-05,505,167
death,5,extra_trees,bmi_daly_rate__cv5,BMI-attributable burden history,8.059915484e-05,-1.07668166e-05,505,168
death,5,extra_trees,sdi__delta3,sociodemographic index history,8.056556518e-05,-3.255186441e-06,505,169
death,5,extra_trees,gbd_daly_fraction__cv5,GBD attributable fraction history,7.550618777e-05,2.879424071e-05,505,170
death,5,extra_trees,gbd_death_fraction__log_growth3,GBD attributable fraction history,7.191144604e-05,2.433019327e-05,505,171
death,5,extra_trees,gbd_daly_fraction__log_growth1,GBD attributable fraction history,6.085142359e-05,2.936536979e-05,505,172
death,5,extra_trees,gbd_death_fraction__cv3,GBD attributable fraction history,6.068455775e-05,6.846047095e-06,505,173
death,5,extra_trees,bmi_daly_rate__cv3,BMI-attributable burden history,5.954902812e-05,-1.606221298e-05,505,174
death,5,extra_trees,overall_daly_rate__cv5,overall liver-cancer burden history,5.884700708e-05,6.825691124e-06,505,175
death,5,extra_trees,overall_death_rate__cv5,overall liver-cancer burden history,5.747580825e-05,9.801445044e-06,505,176
death,5,extra_trees,gbd_daly_fraction__cv3,GBD attributable fraction history,5.144949645e-05,2.465584409e-05,505,177
death,5,extra_trees,gbd_death_fraction__log_growth1,GBD attributable fraction history,4.610781104e-05,2.182138626e-05,505,178
death,5,extra_trees,sdi__current_rel_ui_width,sociodemographic index history,0,0,505,179
