outcome,horizon,tree_family,feature,feature_family,mean_absolute_shap_log1p_target,mean_signed_shap_log1p_target,n_explained,within_task_rank
daly,5,extra_trees,sdi__log_growth3,sociodemographic index history,0.000257015135186,-2.88920844761e-06,505,163
daly,5,extra_trees,sdi__log_growth5,sociodemographic index history,0.000252829620628,-1.97044454327e-05,505,164
daly,5,extra_trees,sdi__delta3,sociodemographic index history,0.000252599956101,-4.56318734716e-05,505,165
daly,5,extra_trees,bmi_daly_rate__cv5,BMI-attributable burden history,0.000247252790611,1.01180667055e-05,505,166
daly,5,extra_trees,gbd_daly_fraction__cv3,GBD attributable fraction history,0.000241011244686,0.000147982953508,505,167
daly,5,extra_trees,sdi__std5,sociodemographic index history,0.000233178446493,-7.40111891938e-07,505,168
daly,5,extra_trees,sdi__delta5,sociodemographic index history,0.000225552246903,1.75931727928e-05,505,169
daly,5,extra_trees,sdi__log_growth1,sociodemographic index history,0.00022079714645,-3.00605491643e-06,505,170
daly,5,extra_trees,bmi_death_rate__cv5,BMI-attributable burden history,0.000220417953473,-4.60831920459e-05,505,171
daly,5,extra_trees,sdi__std10,sociodemographic index history,0.000219849979412,9.53948720281e-06,505,172
daly,5,extra_trees,sdi__delta10,sociodemographic index history,0.000213334407295,2.33679557717e-05,505,173
daly,5,extra_trees,overall_death_rate__std3,overall liver-cancer burden history,0.000210181072389,3.4780316671e-06,505,174
daly,5,extra_trees,bmi_death_rate__cv3,BMI-attributable burden history,0.000195980550631,3.77733287011e-05,505,175
daly,5,extra_trees,overall_death_rate__cv5,overall liver-cancer burden history,0.000188597242683,4.29299271967e-05,505,176
daly,5,extra_trees,bmi_daly_rate__cv3,BMI-attributable burden history,0.000184115869115,8.04852154776e-06,505,177
daly,5,extra_trees,overall_daly_rate__std3,overall liver-cancer burden history,0.000171895591816,2.4410396376e-05,505,178
daly,5,extra_trees,sdi__current_rel_ui_width,sociodemographic index history,0,0,505,179
death,1,extra_trees,bmi_death_rate__current,BMI-attributable burden history,0.0431868860319,0.0159056464384,505,1
death,1,extra_trees,bmi_death_rate__mean3,BMI-attributable burden history,0.0356128467108,0.0134951774946,505,2
death,1,extra_trees,bmi_death_rate__lag1,BMI-attributable burden history,0.0309957118003,0.0112292601018,505,3
death,1,extra_trees,bmi_death_rate__mean5,BMI-attributable burden history,0.0259024728179,0.0102051739431,505,4
death,1,extra_trees,bmi_death_rate__lag3,BMI-attributable burden history,0.0184418992113,0.00713007971511,505,5
death,1,extra_trees,bmi_daly_rate__current,BMI-attributable burden history,0.0183397855751,0.00792569133267,505,6
death,1,extra_trees,bmi_daly_rate__lag1,BMI-attributable burden history,0.0137522917472,0.00570528869601,505,7
death,1,extra_trees,bmi_death_rate__mean10,BMI-attributable burden history,0.0130667571601,0.00497791487902,505,8
death,1,extra_trees,bmi_daly_rate__mean3,BMI-attributable burden history,0.0123338663958,0.00499055782274,505,9
death,1,extra_trees,bmi_daly_rate__lag3,BMI-attributable burden history,0.00973001896586,0.00356274401827,505,10
death,1,extra_trees,bmi_daly_rate__mean5,BMI-attributable burden history,0.00941756013902,0.0036447610568,505,11
death,1,extra_trees,bmi_daly_rate__mean10,BMI-attributable burden history,0.00717848917243,0.00254916191109,505,12
death,1,extra_trees,bmi_daly_rate__lag5,BMI-attributable burden history,0.00664457597128,0.00218252850277,505,13
death,1,extra_trees,bmi_death_rate__lag5,BMI-attributable burden history,0.00663234715513,0.00266297595706,505,14
death,1,extra_trees,bmi_death_rate__lag10,BMI-attributable burden history,0.00494688376808,0.00164344425547,505,15
death,1,extra_trees,bmi_daly_rate__lag10,BMI-attributable burden history,0.00384459611752,0.00122962924275,505,16
death,1,extra_trees,bmi_death_rate__delta1,BMI-attributable burden history,0.000547475968166,8.0048188073e-05,505,17
death,1,extra_trees,bmi_death_rate__log_growth1,BMI-attributable burden history,0.000483374327263,7.72685793945e-05,505,18
death,1,extra_trees,bmi_daly_rate__delta1,BMI-attributable burden history,0.000465315610922,9.54266997642e-05,505,19
death,1,extra_trees,bmi_daly_rate__log_growth1,BMI-attributable burden history,0.000402349111069,7.70578085218e-05,505,20
death,1,extra_trees,bmi_death_rate__delta3,BMI-attributable burden history,0.000372201601781,5.93276031463e-05,505,21
death,1,extra_trees,overall_death_rate__mean3,overall liver-cancer burden history,0.00029333290983,-0.000180026641614,505,22
death,1,extra_trees,bmi_death_rate__log_growth3,BMI-attributable burden history,0.000290630226199,5.40442182797e-05,505,23
death,1,extra_trees,overall_death_rate__log_growth1,overall liver-cancer burden history,0.000289585610481,5.20556220081e-05,505,24
death,1,extra_trees,overall_daly_rate__log_growth1,overall liver-cancer burden history,0.000282609723454,5.67401013439e-05,505,25
death,1,extra_trees,overall_death_rate__lag5,overall liver-cancer burden history,0.000274278588369,-0.000179929427955,505,26
death,1,extra_trees,bmi_daly_rate__delta3,BMI-attributable burden history,0.000272852570189,7.51350952353e-05,505,27
death,1,extra_trees,bmi_daly_rate__log_growth3,BMI-attributable burden history,0.000257149211317,7.96224033359e-05,505,28
death,1,extra_trees,overall_death_rate__lag3,overall liver-cancer burden history,0.000234077797624,-0.000146548456522,505,29
death,1,extra_trees,derived__current_daly_rate_gap,derived definition/gap features,0.000228020854404,-0.000128842356625,505,30
death,1,extra_trees,overall_death_rate__delta1,overall liver-cancer burden history,0.000211522304544,5.55363662428e-05,505,31
death,1,extra_trees,overall_daly_rate__current,overall liver-cancer burden history,0.00018739554222,-0.000110698075592,505,32
death,1,extra_trees,overall_death_rate__mean5,overall liver-cancer burden history,0.000187065602031,-0.000112439265532,505,33
death,1,extra_trees,overall_death_rate__current,overall liver-cancer burden history,0.000185526242976,-0.000111349076154,505,34
death,1,extra_trees,bmi_death_rate__delta5,BMI-attributable burden history,0.000182066947453,3.24507662474e-05,505,35
death,1,extra_trees,overall_death_rate__lag10,overall liver-cancer burden history,0.000180882853969,-0.000113870150699,505,36
death,1,extra_trees,overall_daly_rate__lag1,overall liver-cancer burden history,0.000175581650457,-9.68371325087e-05,505,37
death,1,extra_trees,overall_daly_rate__lag5,overall liver-cancer burden history,0.000175309274309,-0.000100473504282,505,38
death,1,extra_trees,overall_daly_rate__log_growth3,overall liver-cancer burden history,0.000175091678906,6.34305599624e-05,505,39
death,1,extra_trees,overall_death_rate__log_growth3,overall liver-cancer burden history,0.000174994552858,5.25826670927e-05,505,40
death,1,extra_trees,derived__current_death_rate_gap,derived definition/gap features,0.00017347005867,-0.000102198234327,505,41
death,1,extra_trees,bmi_daly_rate__delta5,BMI-attributable burden history,0.00017156558478,1.61384709257e-05,505,42
death,1,extra_trees,overall_daly_rate__delta1,overall liver-cancer burden history,0.000169938688119,4.82987347406e-05,505,43
death,1,extra_trees,overall_death_rate__lag1,overall liver-cancer burden history,0.000161145382758,-9.76997473197e-05,505,44
death,1,extra_trees,overall_daly_rate__mean10,overall liver-cancer burden history,0.000156366183948,-9.77097942864e-05,505,45
death,1,extra_trees,overall_death_rate__mean10,overall liver-cancer burden history,0.000155783623685,-9.51602009416e-05,505,46
death,1,extra_trees,bmi_death_rate__log_slope5,BMI-attributable burden history,0.00015273254316,3.89007964502e-05,505,47
death,1,extra_trees,overall_daly_rate__mean5,overall liver-cancer burden history,0.000149248955422,-8.24093002398e-05,505,48
death,1,extra_trees,overall_daly_rate__mean3,overall liver-cancer burden history,0.000131139162326,-7.56004898215e-05,505,49
death,1,extra_trees,bmi_daly_rate__log_slope5,BMI-attributable burden history,0.000126855353433,4.10225818092e-05,505,50
death,1,extra_trees,bmi_death_rate__log_growth5,BMI-attributable burden history,0.000119366213488,3.91539371937e-05,505,51
death,1,extra_trees,overall_daly_rate__lag3,overall liver-cancer burden history,0.000117675902406,-6.71700151691e-05,505,52
death,1,extra_trees,overall_death_rate__delta3,overall liver-cancer burden history,0.000113838334648,3.39397051377e-05,505,53
death,1,extra_trees,overall_daly_rate__lag10,overall liver-cancer burden history,0.000109512228105,-6.15406752316e-05,505,54
death,1,extra_trees,bmi_daly_rate__log_growth5,BMI-attributable burden history,9.65273901708e-05,2.04071717964e-05,505,55
death,1,extra_trees,bmi_death_rate__delta10,BMI-attributable burden history,9.52509745297e-05,8.03884804742e-06,505,56
death,1,extra_trees,bmi_death_rate__std3,BMI-attributable burden history,9.48732148769e-05,3.14383225828e-05,505,57
death,1,extra_trees,bmi_daly_rate__std3,BMI-attributable burden history,8.31679467216e-05,2.86133867816e-05,505,58
death,1,extra_trees,overall_daly_rate__log_slope5,overall liver-cancer burden history,8.14188887593e-05,3.71836996854e-05,505,59
death,1,extra_trees,overall_daly_rate__delta3,overall liver-cancer burden history,7.97870687979e-05,3.40354797396e-05,505,60
death,1,extra_trees,overall_death_rate__log_slope5,overall liver-cancer burden history,7.51127202111e-05,3.08475351501e-05,505,61
death,1,extra_trees,bmi_death_rate__std5,BMI-attributable burden history,7.38498193092e-05,2.32016203454e-05,505,62
death,1,extra_trees,bmi_death_rate__cv3,BMI-attributable burden history,7.36915825037e-05,1.39696104401e-05,505,63
death,1,extra_trees,bmi_daly_rate__delta10,BMI-attributable burden history,7.228362234e-05,2.42827009686e-06,505,64
death,1,extra_trees,overall_death_rate__log_growth5,overall liver-cancer burden history,6.57925145072e-05,2.7459511377e-05,505,65
death,1,extra_trees,bmi_death_rate__log_growth10,BMI-attributable burden history,6.55734308656e-05,2.02535358115e-05,505,66
death,1,extra_trees,bmi_daly_rate__std5,BMI-attributable burden history,6.32464439589e-05,1.41509391551e-05,505,67
death,1,extra_trees,overall_death_rate__cv3,overall liver-cancer burden history,6.28859119187e-05,5.04720953203e-06,505,68
death,1,extra_trees,overall_daly_rate__log_growth5,overall liver-cancer burden history,5.83531422293e-05,2.58470989123e-05,505,69
death,1,extra_trees,gbd_daly_fraction__mean5,GBD attributable fraction history,5.55465416102e-05,2.22080146696e-05,505,70
death,1,extra_trees,overall_daly_rate__cv3,overall liver-cancer burden history,5.47000795549e-05,5.48350642659e-06,505,71
death,1,extra_trees,gbd_death_fraction__lag10,GBD attributable fraction history,5.38768111491e-05,3.27926246774e-06,505,72
death,1,extra_trees,bmi_daly_rate__log_growth10,BMI-attributable burden history,5.09798530747e-05,1.20144629203e-05,505,73
death,1,extra_trees,gbd_death_fraction__current,GBD attributable fraction history,5.0545618246e-05,6.89303478829e-06,505,74
death,1,extra_trees,overall_death_rate__std3,overall liver-cancer burden history,4.89302530885e-05,1.89588528188e-05,505,75
death,1,extra_trees,sdi__log_growth10,sociodemographic index history,4.73798105248e-05,6.82689357815e-06,505,76
death,1,extra_trees,bmi_daly_rate__std10,BMI-attributable burden history,4.59460722927e-05,3.14980777047e-06,505,77
death,1,extra_trees,bmi_daly_rate__cv3,BMI-attributable burden history,4.52222376087e-05,3.42223076994e-06,505,78
death,1,extra_trees,bmi_daly_rate__current_rel_ui_width,BMI-attributable burden history,4.47282423468e-05,-2.85382625686e-05,505,79
death,1,extra_trees,bmi_death_rate__cv5,BMI-attributable burden history,4.34804626372e-05,4.9157891088e-07,505,80
death,1,extra_trees,gbd_daly_fraction__lag10,GBD attributable fraction history,4.29741784277e-05,4.91899366471e-06,505,81
death,1,extra_trees,overall_death_rate__cv10,overall liver-cancer burden history,4.28260653684e-05,2.41212738698e-06,505,82
death,1,extra_trees,gbd_daly_fraction__current,GBD attributable fraction history,4.27427683603e-05,6.40020317368e-06,505,83
death,1,extra_trees,sdi__mean5,sociodemographic index history,4.19460427236e-05,1.28916317993e-05,505,84
death,1,extra_trees,overall_death_rate__log_growth10,overall liver-cancer burden history,4.14412079042e-05,1.41252251366e-05,505,85
death,1,extra_trees,overall_daly_rate__std3,overall liver-cancer burden history,4.0631561529e-05,1.81729252151e-05,505,86
death,1,extra_trees,sdi__delta10,sociodemographic index history,4.05648752738e-05,-6.34249842115e-06,505,87
death,1,extra_trees,gbd_daly_fraction__delta1,GBD attributable fraction history,3.95181729799e-05,8.45072012934e-06,505,88
death,1,extra_trees,bmi_daly_rate__cv5,BMI-attributable burden history,3.92352094453e-05,1.02768717344e-05,505,89
death,1,extra_trees,overall_death_rate__delta5,overall liver-cancer burden history,3.87102168708e-05,9.38293192767e-06,505,90
death,1,extra_trees,bmi_death_rate__log_slope10,BMI-attributable burden history,3.84169501705e-05,1.15285773136e-05,505,91
death,1,extra_trees,overall_daly_rate__delta5,overall liver-cancer burden history,3.83163995805e-05,1.71572248105e-05,505,92
death,1,extra_trees,gbd_death_fraction__mean3,GBD attributable fraction history,3.83108514516e-05,9.76331324239e-06,505,93
death,1,extra_trees,gbd_death_fraction__mean10,GBD attributable fraction history,3.83067004879e-05,7.25568893149e-06,505,94
death,1,extra_trees,overall_death_rate__std5,overall liver-cancer burden history,3.80999802865e-05,2.10180797044e-05,505,95
death,1,extra_trees,gbd_death_fraction__lag3,GBD attributable fraction history,3.710219612e-05,1.0471219227e-05,505,96
death,1,extra_trees,gbd_daly_fraction__lag3,GBD attributable fraction history,3.68678669194e-05,1.13659837532e-05,505,97
death,1,extra_trees,overall_daly_rate__current_rel_ui_width,overall liver-cancer burden history,3.68561244329e-05,-4.90262132914e-07,505,98
death,1,extra_trees,gbd_daly_fraction__mean3,GBD attributable fraction history,3.68435951508e-05,1.43745271485e-05,505,99
death,1,extra_trees,gbd_daly_fraction__current_rel_ui_width,GBD attributable fraction history,3.68203876319e-05,7.38349008964e-06,505,100
death,1,extra_trees,overall_daly_rate__log_growth10,overall liver-cancer burden history,3.66673722277e-05,9.8346056185e-06,505,101
death,1,extra_trees,gbd_death_fraction__delta1,GBD attributable fraction history,3.64537830956e-05,7.87712908226e-06,505,102
death,1,extra_trees,gbd_daly_fraction__lag1,GBD attributable fraction history,3.63362882648e-05,1.15899591485e-05,505,103
death,1,extra_trees,sdi__lag3,sociodemographic index history,3.62382609615e-05,-1.29332651698e-05,505,104
death,1,extra_trees,sdi__std10,sociodemographic index history,3.61493179649e-05,4.71781135176e-07,505,105
death,1,extra_trees,overall_daly_rate__cv5,overall liver-cancer burden history,3.59691191913e-05,8.1027860755e-06,505,106
death,1,extra_trees,bmi_daly_rate__log_slope10,BMI-attributable burden history,3.55059252568e-05,9.47817328773e-06,505,107
death,1,extra_trees,bmi_death_rate__std10,BMI-attributable burden history,3.52094334096e-05,4.56477437138e-06,505,108
death,1,extra_trees,sdi__lag1,sociodemographic index history,3.51931389036e-05,1.27718143594e-05,505,109
death,1,extra_trees,sdi__log_slope10,sociodemographic index history,3.51640931445e-05,-1.46455009225e-07,505,110
death,1,extra_trees,gbd_death_fraction__lag1,GBD attributable fraction history,3.47240283578e-05,1.2574057392e-05,505,111
death,1,extra_trees,gbd_death_fraction__lag5,GBD attributable fraction history,3.45532645913e-05,7.46926449448e-06,505,112
death,1,extra_trees,gbd_daly_fraction__lag5,GBD attributable fraction history,3.39777669664e-05,2.93938427224e-06,505,113
death,1,extra_trees,gbd_daly_fraction__delta5,GBD attributable fraction history,3.38091441192e-05,1.42097127307e-05,505,114
death,1,extra_trees,gbd_death_fraction__mean5,GBD attributable fraction history,3.35721282854e-05,8.60600582191e-06,505,115
death,1,extra_trees,sdi__delta1,sociodemographic index history,3.30527775891e-05,-7.02530012845e-06,505,116
death,1,extra_trees,gbd_daly_fraction__delta10,GBD attributable fraction history,3.2862523942e-05,1.67973934323e-05,505,117
death,1,extra_trees,sdi__mean10,sociodemographic index history,3.28260041548e-05,-3.29803982978e-06,505,118
death,1,extra_trees,sdi__lag5,sociodemographic index history,3.27539410798e-05,-3.01752795767e-06,505,119
death,1,extra_trees,bmi_daly_rate__cv10,BMI-attributable burden history,3.23548132271e-05,-3.30919273695e-06,505,120
death,1,extra_trees,gbd_death_fraction__std10,GBD attributable fraction history,3.21805251465e-05,7.52225020098e-06,505,121
death,1,extra_trees,sdi__cv10,sociodemographic index history,3.2035629536e-05,-1.52358392452e-06,505,122
death,1,extra_trees,gbd_daly_fraction__std10,GBD attributable fraction history,3.19100666487e-05,1.22367125387e-05,505,123
death,1,extra_trees,derived__daly_fraction_definition_gap_pp,derived definition/gap features,3.1777912667e-05,1.39566381889e-06,505,124
death,1,extra_trees,sdi__current,sociodemographic index history,3.11871070211e-05,5.8759478067e-06,505,125
death,1,extra_trees,sdi__lag10,sociodemographic index history,3.10885264844e-05,-1.78927858356e-05,505,126
death,1,extra_trees,overall_daly_rate__cv10,overall liver-cancer burden history,3.10450699706e-05,1.47776262815e-06,505,127
death,1,extra_trees,gbd_daly_fraction__log_slope10,GBD attributable fraction history,3.08404965975e-05,9.99895317433e-06,505,128
death,1,extra_trees,overall_death_rate__cv5,overall liver-cancer burden history,3.04490853119e-05,5.94030175079e-06,505,129
death,1,extra_trees,sdi__mean3,sociodemographic index history,3.0208273606e-05,-2.39472460761e-06,505,130
death,1,extra_trees,gbd_daly_fraction__mean10,GBD attributable fraction history,2.95432841455e-05,2.33672419103e-06,505,131
death,1,extra_trees,overall_death_rate__std10,overall liver-cancer burden history,2.8125660457e-05,1.26211307239e-05,505,132
death,1,extra_trees,gbd_death_fraction__delta5,GBD attributable fraction history,2.79083069769e-05,1.46967838844e-05,505,133
death,1,extra_trees,bmi_death_rate__cv10,BMI-attributable burden history,2.72500908458e-05,-3.598785702e-06,505,134
death,1,extra_trees,overall_daly_rate__std5,overall liver-cancer burden history,2.70610078519e-05,1.43018189568e-05,505,135
death,1,extra_trees,overall_death_rate__log_slope10,overall liver-cancer burden history,2.68301745526e-05,4.85884744655e-06,505,136
death,1,extra_trees,gbd_death_fraction__std3,GBD attributable fraction history,2.65435953281e-05,9.90293625541e-06,505,137
death,1,extra_trees,gbd_death_fraction__delta10,GBD attributable fraction history,2.62758453191e-05,7.78196197285e-06,505,138
death,1,extra_trees,overall_daly_rate__std10,overall liver-cancer burden history,2.5790732981e-05,1.16432460771e-05,505,139
death,1,extra_trees,gbd_death_fraction__std5,GBD attributable fraction history,2.56568164664e-05,8.64354919784e-06,505,140
death,1,extra_trees,derived__death_fraction_definition_gap_pp,derived definition/gap features,2.51996236679e-05,1.75414646052e-06,505,141
death,1,extra_trees,gbd_daly_fraction__cv10,GBD attributable fraction history,2.50811523712e-05,7.83212877413e-06,505,142
death,1,extra_trees,gbd_daly_fraction__std3,GBD attributable fraction history,2.50656324369e-05,7.29928422057e-06,505,143
death,1,extra_trees,gbd_death_fraction__log_growth10,GBD attributable fraction history,2.44116607333e-05,5.13305789731e-06,505,144
death,1,extra_trees,gbd_death_fraction__current_rel_ui_width,GBD attributable fraction history,2.43839092827e-05,5.54742872045e-06,505,145
death,1,extra_trees,sdi__std3,sociodemographic index history,2.43165740441e-05,-4.27145880857e-07,505,146
death,1,extra_trees,gbd_daly_fraction__delta3,GBD attributable fraction history,2.41509036496e-05,6.96838229713e-06,505,147
death,1,extra_trees,gbd_death_fraction__log_slope10,GBD attributable fraction history,2.39497654447e-05,-8.83692282713e-07,505,148
death,1,extra_trees,overall_death_rate__current_rel_ui_width,overall liver-cancer burden history,2.35629886689e-05,-3.47150529814e-06,505,149
death,1,extra_trees,gbd_death_fraction__delta3,GBD attributable fraction history,2.35527230669e-05,7.25549119293e-06,505,150
death,1,extra_trees,bmi_death_rate__current_rel_ui_width,BMI-attributable burden history,2.26447541194e-05,-8.03530486925e-06,505,151
death,1,extra_trees,gbd_daly_fraction__log_growth10,GBD attributable fraction history,2.22997128306e-05,-3.34392269931e-07,505,152
death,1,extra_trees,gbd_daly_fraction__std5,GBD attributable fraction history,2.22277254929e-05,5.10490601921e-06,505,153
death,1,extra_trees,sdi__cv3,sociodemographic index history,2.16602653045e-05,-9.96922904734e-06,505,154
death,1,extra_trees,sdi__cv5,sociodemographic index history,2.12901708618e-05,-5.95497658638e-06,505,155
death,1,extra_trees,sdi__std5,sociodemographic index history,2.11193654832e-05,-7.61992897212e-06,505,156
death,1,extra_trees,sdi__log_growth1,sociodemographic index history,2.09962974438e-05,-1.01867067084e-05,505,157
death,1,extra_trees,overall_daly_rate__log_slope10,overall liver-cancer burden history,2.06477562036e-05,2.90556084477e-06,505,158
death,1,extra_trees,gbd_death_fraction__cv10,GBD attributable fraction history,2.05258253974e-05,4.20220859594e-06,505,159
death,1,extra_trees,overall_death_rate__delta10,overall liver-cancer burden history,2.04805357998e-05,3.11153464821e-06,505,160
death,1,extra_trees,gbd_daly_fraction__cv5,GBD attributable fraction history,1.94971012905e-05,5.45860727803e-06,505,161
death,1,extra_trees,gbd_daly_fraction__log_growth5,GBD attributable fraction history,1.93538704246e-05,6.66271475127e-06,505,162
death,1,extra_trees,sdi__delta3,sociodemographic index history,1.92116771686e-05,4.36557806213e-06,505,163
death,1,extra_trees,gbd_daly_fraction__log_growth1,GBD attributable fraction history,1.90305984578e-05,-3.12232218637e-06,505,164
death,1,extra_trees,gbd_daly_fraction__log_slope5,GBD attributable fraction history,1.83136684491e-05,4.60483344112e-06,505,165
death,1,extra_trees,overall_daly_rate__delta10,overall liver-cancer burden history,1.75860284201e-05,4.21121448737e-06,505,166
death,1,extra_trees,sdi__delta5,sociodemographic index history,1.70060538406e-05,-2.2444670619e-06,505,167
death,1,extra_trees,gbd_death_fraction__log_growth1,GBD attributable fraction history,1.62307679407e-05,-6.394829331e-07,505,168
death,1,extra_trees,gbd_daly_fraction__cv3,GBD attributable fraction history,1.62020652573e-05,-4.2591538051e-06,505,169
death,1,extra_trees,gbd_death_fraction__log_growth5,GBD attributable fraction history,1.56694698709e-05,5.17547888813e-07,505,170
death,1,extra_trees,gbd_death_fraction__cv3,GBD attributable fraction history,1.52678595625e-05,-2.81309004165e-06,505,171
death,1,extra_trees,gbd_daly_fraction__log_growth3,GBD attributable fraction history,1.49640770772e-05,-3.80533816853e-07,505,172
death,1,extra_trees,sdi__log_slope5,sociodemographic index history,1.44436555162e-05,-3.15013475768e-06,505,173
death,1,extra_trees,gbd_death_fraction__log_growth3,GBD attributable fraction history,1.39968115803e-05,1.52448997452e-07,505,174
death,1,extra_trees,gbd_death_fraction__cv5,GBD attributable fraction history,1.37892158043e-05,-1.75659927985e-06,505,175
death,1,extra_trees,gbd_death_fraction__log_slope5,GBD attributable fraction history,1.37814371537e-05,4.27241130468e-07,505,176
death,1,extra_trees,sdi__log_growth5,sociodemographic index history,1.34305558547e-05,9.19638084248e-07,505,177
death,1,extra_trees,sdi__log_growth3,sociodemographic index history,1.26725206389e-05,-5.61130122622e-07,505,178
death,1,extra_trees,sdi__current_rel_ui_width,sociodemographic index history,0,0,505,179
death,3,extra_trees,bmi_death_rate__current,BMI-attributable burden history,0.0346553509663,0.0119915379503,505,1
death,3,extra_trees,bmi_death_rate__mean3,BMI-attributable burden history,0.0282769534864,0.0100619481889,505,2
death,3,extra_trees,bmi_death_rate__mean5,BMI-attributable burden history,0.023075967816,0.00806835551547,505,3
death,3,extra_trees,bmi_death_rate__lag1,BMI-attributable burden history,0.022814791292,0.00830643164235,505,4
death,3,extra_trees,bmi_death_rate__mean10,BMI-attributable burden history,0.0163646615096,0.00582604481662,505,5
death,3,extra_trees,bmi_daly_rate__mean5,BMI-attributable burden history,0.0161798568185,0.00573432269956,505,6
death,3,extra_trees,bmi_daly_rate__current,BMI-attributable burden history,0.0161657179156,0.00606994063065,505,7
death,3,extra_trees,bmi_death_rate__lag3,BMI-attributable burden history,0.0151333099047,0.0055584465972,505,8
death,3,extra_trees,bmi_daly_rate__mean3,BMI-attributable burden history,0.0142214511026,0.00499207282188,505,9
death,3,extra_trees,bmi_daly_rate__lag1,BMI-attributable burden history,0.0127120104533,0.00473925384673,505,10
death,3,extra_trees,bmi_daly_rate__lag3,BMI-attributable burden history,0.0120533026565,0.00423209178623,505,11
death,3,extra_trees,bmi_death_rate__lag5,BMI-attributable burden history,0.0119468348509,0.00430557225551,505,12
death,3,extra_trees,bmi_daly_rate__mean10,BMI-attributable burden history,0.0104679702715,0.00367981225505,505,13
death,3,extra_trees,bmi_daly_rate__lag5,BMI-attributable burden history,0.010247156993,0.00347272643821,505,14
death,3,extra_trees,bmi_death_rate__lag10,BMI-attributable burden history,0.00662470943486,0.00212935520363,505,15
death,3,extra_trees,bmi_daly_rate__lag10,BMI-attributable burden history,0.00613517943334,0.00192969153809,505,16
death,3,extra_trees,bmi_death_rate__delta3,BMI-attributable burden history,0.000658593431387,1.20303077567e-05,505,17
death,3,extra_trees,bmi_death_rate__delta1,BMI-attributable burden history,0.000637212019344,9.08082351446e-06,505,18
death,3,extra_trees,bmi_daly_rate__delta1,BMI-attributable burden history,0.000532397740061,2.7091100561e-05,505,19
death,3,extra_trees,bmi_daly_rate__std10,BMI-attributable burden history,0.000529311435324,0.00013829802435,505,20
death,3,extra_trees,bmi_death_rate__log_growth1,BMI-attributable burden history,0.000509260197964,6.38191874162e-05,505,21
death,3,extra_trees,bmi_daly_rate__log_growth1,BMI-attributable burden history,0.000486762476846,7.0161232465e-05,505,22
death,3,extra_trees,bmi_death_rate__delta5,BMI-attributable burden history,0.000483963739072,3.38357214701e-05,505,23
death,3,extra_trees,bmi_death_rate__log_growth3,BMI-attributable burden history,0.000437378918707,4.62074654991e-05,505,24
death,3,extra_trees,bmi_daly_rate__delta3,BMI-attributable burden history,0.000414095277788,2.38382144284e-05,505,25
death,3,extra_trees,bmi_daly_rate__log_growth3,BMI-attributable burden history,0.000407548610293,7.24347994098e-05,505,26
death,3,extra_trees,bmi_death_rate__delta10,BMI-attributable burden history,0.00040681833468,7.81562927794e-05,505,27
death,3,extra_trees,overall_death_rate__log_growth1,overall liver-cancer burden history,0.000403962147432,5.23095981073e-05,505,28
death,3,extra_trees,bmi_death_rate__std10,BMI-attributable burden history,0.000391785242034,7.59411555859e-05,505,29
death,3,extra_trees,bmi_daly_rate__delta5,BMI-attributable burden history,0.000389644158959,4.68675472453e-05,505,30
death,3,extra_trees,bmi_daly_rate__delta10,BMI-attributable burden history,0.000340391424851,9.58142697943e-06,505,31
death,3,extra_trees,overall_daly_rate__log_growth1,overall liver-cancer burden history,0.00033091800033,5.02034445065e-05,505,32
death,3,extra_trees,bmi_death_rate__log_growth5,BMI-attributable burden history,0.000309804745835,4.47324614835e-05,505,33
death,3,extra_trees,gbd_daly_fraction__lag5,GBD attributable fraction history,0.000302186617871,0.000122759647995,505,34
death,3,extra_trees,bmi_daly_rate__log_slope5,BMI-attributable burden history,0.00029236298865,4.71475980702e-05,505,35
death,3,extra_trees,overall_death_rate__delta1,overall liver-cancer burden history,0.000287717233996,4.4433444829e-05,505,36
death,3,extra_trees,overall_daly_rate__log_growth3,overall liver-cancer burden history,0.000285993392326,6.17126225314e-05,505,37
death,3,extra_trees,bmi_daly_rate__log_growth5,BMI-attributable burden history,0.00027981163275,3.09766154362e-05,505,38
death,3,extra_trees,bmi_death_rate__log_slope5,BMI-attributable burden history,0.000275536396597,5.05453564333e-05,505,39
death,3,extra_trees,overall_death_rate__log_growth3,overall liver-cancer burden history,0.000267103448539,5.52126872442e-05,505,40
death,3,extra_trees,overall_death_rate__current,overall liver-cancer burden history,0.000260654359826,-0.000138517402957,505,41
death,3,extra_trees,overall_death_rate__lag3,overall liver-cancer burden history,0.000248465190773,-0.000142467732727,505,42
death,3,extra_trees,overall_death_rate__delta3,overall liver-cancer burden history,0.000244476258517,6.43089504028e-05,505,43
death,3,extra_trees,bmi_daly_rate__log_growth10,BMI-attributable burden history,0.000241008349905,3.27790314908e-05,505,44
death,3,extra_trees,overall_death_rate__mean3,overall liver-cancer burden history,0.000238986034485,-0.00015647597181,505,45
death,3,extra_trees,bmi_death_rate__log_growth10,BMI-attributable burden history,0.000238296165385,5.1659497171e-05,505,46
death,3,extra_trees,gbd_death_fraction__mean5,GBD attributable fraction history,0.000233556383549,5.29684387651e-05,505,47
death,3,extra_trees,overall_daly_rate__delta1,overall liver-cancer burden history,0.000220590405757,4.58896174118e-05,505,48
